NU_ANO_CENSO|CO_IES|NO_IES|SG_IES|CO_MANTENEDORA|NO_MANTENEDORA|TP_CATEGORIA_ADMINISTRATIVA|TP_ORGANIZACAO_ACADEMICA|CO_REGIAO|CO_UF|CO_MUNICIPIO|IN_CAPITAL|QT_TEC_TOTAL|QT_TEC_FUNDAMENTAL_INCOMP_FEM|QT_TEC_FUNDAMENTAL_INCOMP_MASC|QT_TEC_FUNDAMENTAL_COMP_FEM|QT_TEC_FUNDAMENTAL_COMP_MASC|QT_TEC_MEDIO_FEM|QT_TEC_MEDIO_MASC|QT_TEC_SUPERIOR_FEM|QT_TEC_SUPERIOR_MASC|QT_TEC_ESPECIALIZACAO_FEM|QT_TEC_ESPECIALIZACAO_MASC|QT_TEC_MESTRADO_FEM|QT_TEC_MESTRADO_MASC|QT_TEC_DOUTORADO_FEM|QT_TEC_DOUTORADO_MASC|IN_ACESSO_PORTAL_CAPES|IN_ACESSO_OUTRAS_BASES|IN_ASSINA_OUTRA_BASE|IN_REPOSITORIO_INSTITUCIONAL|IN_BUSCA_INTEGRADA|IN_SERVICO_INTERNET|IN_PARTICIPA_REDE_SOCIAL|IN_CATALOGO_ONLINE|QT_PERIODICO_ELETRONICO|QT_LIVRO_ELETRONICO|TP_REFERENTE|VL_RECEITA_PROPRIA|VL_RECEITA_TRANSFERENCIA|VL_RECEITA_OUTRA|VL_DESPESA_PESSOAL_DOCENTE|VL_DESPESA_PESSOAL_TECNICO|VL_DESPESA_PESSOAL_ENCARGO|VL_DESPESA_CUSTEIO|VL_DESPESA_INVESTIMENTO|VL_DESPESA_PESQUISA|VL_DESPESA_OUTRA
2019|19862|Faculdade de Tecnologia Jorge Caram Sabbag|FATEC Bebedouro|33|CENTRO ESTADUAL DE EDUCACAO TECNOLOGICA PAULA SOUZA|2|3|3|35|3506102|0|5|0|0|0|0|0|0|3|1|1|0|0|0|0|0|0||0|0|1|1|1|0|0|0|1|0|629874491.31|0.00|371346187.75|44344294.37|139489504.15|57049463.96|17645041.08|0.00|0.00
2019|15769|Faculdade de Tecnologia de Jales|Fatec Jales|33|CENTRO ESTADUAL DE EDUCACAO TECNOLOGICA PAULA SOUZA|2|3|3|35|3524808|0|13|0|0|0|0|2|0|3|3|4|1|0|0|0|0|0||0|0|0|1|1|1|0|6500|1|0|629874491.31|0.00|371346187.75|44344294.37|139489504.15|57049463.96|17645041.08|0.00|0.00
2019|17952|Faculdade de Tecnologia de Jacareí|FATEC Jacareí|33|CENTRO ESTADUAL DE EDUCACAO TECNOLOGICA PAULA SOUZA|2|3|3|35|3524402|0|6|0|0|0|0|0|0|3|3|0|0|0|0|0|0|0||0|0|1|0|0|1|20|1600|1|0|629874491.31|0.00|371346187.75|44344294.37|139489504.15|57049463.96|17645041.08|0.00|0.00
2019|15745|Faculdade de Tecnologia de São Caetano do Sul|FATEC SCS|33|CENTRO ESTADUAL DE EDUCACAO TECNOLOGICA PAULA SOUZA|2|3|3|35|3548807|0|14|0|0|0|0|2|0|2|5|2|2|0|0|0|1|0||0|1|0|1|1|0|1|0|1|0|629874491.31|0.00|371346187.75|44344294.37|139489504.15|57049463.96|17645041.08|0.00|0.00
2019|15708|Faculdade de Tecnologia Dr. Thomaz Novelino|FATEC Franca|33|CENTRO ESTADUAL DE EDUCACAO TECNOLOGICA PAULA SOUZA|2|3|3|35|3516200|0|20|1|0|1|1|2|6|3|2|3|1|0|0|0|0|0||0|1|1|1|0|1|0|0|1|0|629874491.31|0.00|371346187.75|44344294.37|139489504.15|57049463.96|17645041.08|0.00|0.00
2019|15704|Faculdade de Tecnologia de Capão Bonito|FATEC-CB|33|CENTRO ESTADUAL DE EDUCACAO TECNOLOGICA PAULA SOUZA|2|3|3|35|3510203|0|23|1|0|1|1|4|6|1|6|2|1|0|0|0|0|0||0|1|0|1|0|1|0|0|1|0|629874491.31|0.00|371346187.75|44344294.37|139489504.15|57049463.96|17645041.08|0.00|0.00
2019|15793|Faculdade de Tecnologia de São Sebastião|Fatec SS|33|CENTRO ESTADUAL DE EDUCACAO TECNOLOGICA PAULA SOUZA|2|3|3|35|3550704|0|8|0|0|0|0|2|1|5|0|0|0|0|0|0|0|0||0|0|0|1|1|1|0|5000|1|0|629874491.31|0.00|371346187.75|44344294.37|139489504.15|57049463.96|17645041.08|0.00|0.00
2019|16395|Faculdade de Tecnologia de Carapicuiba|FATEC|33|CENTRO ESTADUAL DE EDUCACAO TECNOLOGICA PAULA SOUZA|2|3|3|35|3510609|0|50|0|0|7|8|7|8|7|5|4|2|1|0|1|0|0||0|0|1|0|0|1|0|0|1|0|629874491.31|0.00|371346187.75|44344294.37|139489504.15|57049463.96|17645041.08|0.00|0.00
2019|18099|Faculdade de Tecnologia de Diadema Luigi Papaiz|FATEC DIADEMA|33|CENTRO ESTADUAL DE EDUCACAO TECNOLOGICA PAULA SOUZA|2|3|3|35|3513801|0|8|0|0|0|0|0|1|4|0|1|0|1|0|0|1|0||0|0|1|1|1|1|0|0|1|0|629874491.31|0.00|371346187.75|44344294.37|139489504.15|57049463.96|17645041.08|0.00|0.00
2019|15697|Faculdade de Tecnologia de Araçatuba|FATEC Araçatuba|33|CENTRO ESTADUAL DE EDUCACAO TECNOLOGICA PAULA SOUZA|2|3|3|35|3502804|0|10|0|0|0|0|0|0|2|4|3|0|1|0|0|0|0||1|1|1|1|0|1|0|0|1|0|629874491.31|0.00|371346187.75|44344294.37|139489504.15|57049463.96|17645041.08|0.00|0.00
2019|35|FACULDADE DE TECNOLOGIA DE AMERICANA|FATEC-AM|33|CENTRO ESTADUAL DE EDUCACAO TECNOLOGICA PAULA SOUZA|2|3|3|35|3501608|0|24|0|0|0|0|2|3|8|5|4|1|0|1|0|0|0||1|1|0|1|0|0|1|6500|1|0|629874491.31|0.00|371346187.75|44344294.37|139489504.15|57049463.96|17645041.08|0.00|0.00
2019|15689|Faculdade de Tecnologia de Bauru|FATEC|33|CENTRO ESTADUAL DE EDUCACAO TECNOLOGICA PAULA SOUZA|2|3|3|35|3506003|0|10|0|0|2|1|0|0|2|2|0|3|0|0|0|0|0||0|0|1|0|0|0|0|0|1|0|629874491.31|0.00|371346187.75|44344294.37|139489504.15|57049463.96|17654041.08|0.00|0.00
2019|4022|FACULDADE DE TECNOLOGIA DE JUNDIAÍ|FATEC/JD|33|CENTRO ESTADUAL DE EDUCACAO TECNOLOGICA PAULA SOUZA|2|3|3|35|3525904|0|15|0|0|0|0|1|1|4|2|6|0|0|1|0|0|0||0|0|1|1|0|1|0|0|1|0|629874491.31|0.00|371346187.75|44344294.37|139489504.15|57049463.96|17645041.08|0.00|0.00
2019|15680|Fatec Cruzeiro - Prof. Waldomiro May||33|CENTRO ESTADUAL DE EDUCACAO TECNOLOGICA PAULA SOUZA|2|3|3|35|3513405|0|12|0|0|0|0|0|0|0|3|2|5|0|2|0|0|0||0|1|1|1|1|0|0|0|1|0|629874491.31|0.00|371346187.75|44344294.37|139489504.15|57049463.96|17645041.08|0.00|0.00
2019|15752|Faculdade de Tecnologia de Guarulhos|FATEC GR|33|CENTRO ESTADUAL DE EDUCACAO TECNOLOGICA PAULA SOUZA|2|3|3|35|3518800|0|8|0|0|0|0|0|2|3|2|1|0|0|0|0|0|1||0|1|1|1|1|1|50|320|1|0|629874491.31|0.00|371346187.75|44344294.37|139489504.15|57049463.96|17645041.08|0.00|0.00
2019|4020|FACULDADE DE TECNOLOGIA DE BOTUCATU|FATEC BT|33|CENTRO ESTADUAL DE EDUCACAO TECNOLOGICA PAULA SOUZA|2|3|3|35|3507506|0|15|0|0|0|0|2|2|4|1|1|3|0|2|0|0|0||0|0|0|1|0|0|0|10|1|0|629874491.31|0.00|371346187.75|44344294.37|139489504.14|57049463.96|17645041.08|0.00|0.00
2019|23700|Faculdade de Tecnologia de Ferraz de Vasconcelos||33|CENTRO ESTADUAL DE EDUCACAO TECNOLOGICA PAULA SOUZA|2|3|3|35|3515707|0|9|0|0|0|0|3|2|1|1|0|2|0|0|0|0|0||0|0|0|1|1|1|0|8000|1|0|629874491.31|0.00|371346187.75|44344294.37|139489504.15|57049463.96|17645041.08|0.00|0.00
2019|1583|FACULDADE DE TECNOLOGIA DE INDAIATUBA|FATEC-ID|33|CENTRO ESTADUAL DE EDUCACAO TECNOLOGICA PAULA SOUZA|2|3|3|35|3520509|0|22|0|0|0|0|4|3|8|0|4|2|0|1|0|0|0||0|0|1|1|0|0|1732|6500|1|0|629874491.31|0.00|371346187.75|44344294.37|139489504.15|57049463.96|17645041.08|0.00|0.00
2019|17953|Faculdade de Tecnologia de Pompeia - Shunji Nishimura|FATEC Pompeia|33|CENTRO ESTADUAL DE EDUCACAO TECNOLOGICA PAULA SOUZA|2|3|3|35|3540002|0|7|0|0|0|0|1|0|4|2|0|0|0|0|0|0|0||0|1|1|1|0|1|7|6|1|0|629874491.31|0.00|371346187.75|44344294.37|139489504.15|57049463.96|17645041.08|0.00|0.00
2019|19863|Faculdade de Tecnologia de Assis|FATEC Assis|33|CENTRO ESTADUAL DE EDUCACAO TECNOLOGICA PAULA SOUZA|2|3|3|35|3504008|0|7|0|0|0|0|0|0|3|0|3|0|0|0|0|1|0||0|0|0|0|1|0|0|0|1|0|629874491.31|0.00|371346187.75|44344294.37|139489504.15|57049463.96|17645041.08|0.00|0.00
2019|4926|FACULDADE DE TECNOLOGIA DE PRAIA GRANDE|FATECPG|33|CENTRO ESTADUAL DE EDUCACAO TECNOLOGICA PAULA SOUZA|2|3|3|35|3541000|0|13|0|0|0|0|0|0|7|3|1|2|0|0|0|0|0||0|1|1|1|0|1|0|0|1|0|629874491.31|0.00|371346187.75|44344294.37|139489504.15|57049463.96|17645041.08|0.00|0.00
2019|22939|Faculdade de Tecnologia de Araraquara|FATEC ARQ|33|CENTRO ESTADUAL DE EDUCACAO TECNOLOGICA PAULA SOUZA|2|3|3|35|3503208|0|3|0|0|0|0|1|0|0|1|1|0|0|0|0|0|0||0|0|0|0|0|0|0|0|1|0|629874491.31|0.00|371346187.75|44344294.37|139489504.15|57049463.96|17645041.08|0.00|0.00
2019|1584|FACULDADE DE TECNOLOGIA DE GUARATINGUETÁ|FATEC GT|33|CENTRO ESTADUAL DE EDUCACAO TECNOLOGICA PAULA SOUZA|2|3|3|35|3518404|0|8|0|0|0|0|0|0|2|2|3|1|0|0|0|0|0||0|0|0|1|0|0|0|0|1|0|629874491.31|0.00|371346187.75|44344294.37|139489504.15|57049463.96|17645041.08|0.00|0.00
2019|5633|FACULDADE DE TECNOLOGIA DE BRAGANÇA PAULISTA||33|CENTRO ESTADUAL DE EDUCACAO TECNOLOGICA PAULA SOUZA|2|3|3|35|3507605|0|7|0|0|0|0|0|0|0|4|2|1|0|0|0|0|0||0|0|1|0|1|1|0|0|1|0|629874491.31|0.00|371346187.75|44344294.37|139489504.15|57049463.96|17645041.08|0.00|0.00
2019|4026|FACULDADE DE TECNOLOGIA ZONA LESTE|FATEC-ZL|33|CENTRO ESTADUAL DE EDUCACAO TECNOLOGICA PAULA SOUZA|2|3|3|35|3550308|1|22|0|0|1|2|3|1|9|2|1|3|0|0|0|0|0||0|0|0|1|1|1|71|8000|1|0|629874491.31|0.00|371346187.75|44344294.37|139489504.15|57049463.96|17645041.08|0.00|0.00
2019|17977|Faculdade de Tecnologia de Itaquera|FATEC ITAQUERA|33|CENTRO ESTADUAL DE EDUCACAO TECNOLOGICA PAULA SOUZA|2|3|3|35|3550308|1|11|0|0|0|0|0|0|4|3|3|1|0|0|0|0|0||0|0|0|0|0|0|0|100|1|0|629874491.31|0.00|371346187.75|44344294.37|139489504.15|57049463.96|17645041.08|0.00|0.00
2019|23867|Faculdade de Tecnologia de Sumaré|Fatec de Sumaré|33|CENTRO ESTADUAL DE EDUCACAO TECNOLOGICA PAULA SOUZA|2|3|3|35|3552403|0|3|0|0|0|0|2|0|0|1|0|0|0|0|0|0|0||0|0|0|0|0|0|0|6500|1|0|629874491.31|0.00|371346187.75|44344294.37|139489504.15|57049463.96|17645041.08|0.00|0.00
2019|22319|Faculdade de Tecnologia de Itatiba|Fatec Itatiba|33|CENTRO ESTADUAL DE EDUCACAO TECNOLOGICA PAULA SOUZA|2|3|3|35|3523404|0|5|0|0|0|0|0|0|3|0|1|0|1|0|0|0|0||0|0|1|1|0|0|0|0|1|0|629874491.31|0.00|371346187.75|44344294.37|139489504.15|57049463.96|17645041.08|0.00|0.00
2019|5099|FACULDADE DE TECNOLOGIA DE SÃO BERNARDO DO CAMPO|FATEC-SB|33|CENTRO ESTADUAL DE EDUCACAO TECNOLOGICA PAULA SOUZA|2|3|3|35|3548708|0|14|0|0|0|0|0|0|8|6|0|0|0|0|0|0|0||0|1|1|1|0|0|0|0|1|0|629874491.31|0.00|371346187.75|44344294.37|139489504.15|57049463.96|17645041.08|0.00|0.00
2019|34|FACULDADE DE TECNOLOGIA DE SÃO PAULO|FATEC-SP|33|CENTRO ESTADUAL DE EDUCACAO TECNOLOGICA PAULA SOUZA|2|3|3|35|3550308|1|82|0|1|2|1|33|11|23|11|0|0|0|0|0|0|0||0|1|1|1|0|1|77|0|1|0|629874491.31|0.00|371346187.75|44344294.37|139489504.15|57049463.96|17645041.08|0.00|0.00
2019|15688|FACULDADE DE TECONOLOGIA DA ZONA SUL|FATEC ZONASUL|33|CENTRO ESTADUAL DE EDUCACAO TECNOLOGICA PAULA SOUZA|2|3|3|35|3550308|1|27|0|1|1|0|10|6|2|1|2|3|0|0|0|1|0||0|0|1|1|0|1|0|6500|1|0|629874491.31|0.00|371346187.75|44344294.37|139489504.15|57049463.96|17645041.08|0.00|0.00
2019|21713|Faculdade de Tecnologia - Fatec de Ribeirão Preto||33|CENTRO ESTADUAL DE EDUCACAO TECNOLOGICA PAULA SOUZA|2|3|3|35|3543402|0|6|0|0|0|0|1|0|3|2|0|0|0|0|0|0|0||0|0|1|1|0|1|0|0|1|0|629874491.31|0.00|371346187.75|44344292.37|139489504.15|57049463.96|17645041.08|0.00|0.00
2019|20478|Faculdade de Tecnologia de Santana de Parnaíba|FATEC-SPB|33|CENTRO ESTADUAL DE EDUCACAO TECNOLOGICA PAULA SOUZA|2|3|3|35|3547304|0|3|0|0|0|0|0|0|2|0|1|0|0|0|0|0|1||0|1|1|1|1|1|200|1|1|0|629874491.31|0.00|371346187.75|44344294.37|139489504.15|57049463.96|17645041.08|0.00|0.00
2019|1874|FACULDADE DE TECNOLOGIA DE OURINHOS|FATEC|33|CENTRO ESTADUAL DE EDUCACAO TECNOLOGICA PAULA SOUZA|2|3|3|35|3534708|0|31|0|1|0|0|3|10|5|5|2|5|0|0|0|0|0||0|1|1|1|1|1|0|0|1|0|629874491.31|0.00|371346187.75|44344294.37|139489504.15|57049463.96|17645041.08|0.00|0.00
2019|38|UNIVERSIDADE DO ESTADO DO PARÁ|UEPA|34|UNIVERSIDADE DO ESTADO DO PARA UEP|2|1|1|15|1501402|1|1236|14|26|44|53|305|250|329|148|21|8|22|7|3|6|1||1|0|1|1|1|1|51|34|2|2455415.86|307845325.12|5949605.74|160777410.13|63484482.76|41472561.80|59594324.74|5818707.70|340327.29|0.00
2019|40|UNIVERSIDADE DO ESTADO DA BAHIA|UNEB|36|UNIVERSIDADE DO ESTADO DA BAHIA|2|1|2|29|2927408|1|1372|0|2|7|34|320|287|333|176|147|37|21|7|0|1|1||1|1|1|1|1|1|0|0|2|10003366.65|2965018.01|528373463.00|291662534.74|55645597.34|65450280.78|114328882.43|9793350.58|2708466.42|1752735.37
2019|9|UNIVERSIDADE ESTADUAL DE LONDRINA|UEL|37|SECRET DE EST CIENCIA TECNOLOGIA E ENSINO SUPERIOR SETI|2|1|4|41|4113700|0|831|0|6|1|5|64|73|152|181|155|96|34|41|7|16|1||1|1|1|1|1|1|0|2667|2|18454376|791688915.00|60524877.00|250841862.00|314295330.00|130855305.00|139665661.00|7447206.00|4959880.00|0.00
2019|730|UNIVERSIDADE ESTADUAL DE PONTA GROSSA|UEPG|37|SECRET DE EST CIENCIA TECNOLOGIA E ENSINO SUPERIOR SETI|2|1|4|41|4119905|0|154|0|0|0|1|5|13|44|18|38|24|5|3|1|2|1||0|1|0|1|1|1|0|113|2|28693540.6|163498321.60|9603218.56|154658452.62|80327837.75|46997258.08|16089161.13|14892835.13|21091106.74|9707298.36
2019|18492|Universidade Estadual do Paraná|UNESPAR|37|SECRET DE EST CIENCIA TECNOLOGIA E ENSINO SUPERIOR SETI|2|1|4|41|4118402|0|117|1|0|0|0|5|12|26|18|29|19|3|2|1|1|1||0|0|0|1|0|1|0|0|2|1634221.9|164929154.62|1005618.00|120011340.09|14229536.02|18366777.10|11501949.59|1907667.23|1551724.49|0.00
2019|609|UNIVERSIDADE ESTADUAL DO OESTE DO PARANÁ|UNIOESTE|37|SECRET DE EST CIENCIA TECNOLOGIA E ENSINO SUPERIOR SETI|2|1|4|41|4104808|0|1055|2|2|6|21|119|85|356|107|182|61|61|25|22|6|1||0|1|0|1|1|1|35|11|2|43457642.01|495777785.20|10955702.21|242951713.27|198778674.49|0.00|93201272.04|17030349.53|0.00|0.00
2019|1126|UNIVERSIDADE ESTADUAL DO CENTRO OESTE|UNICENTRO|37|SECRET DE EST CIENCIA TECNOLOGIA E ENSINO SUPERIOR SETI|2|1|4|41|4109401|0|223|4|0|1|2|5|30|18|33|46|34|17|25|3|5|1||1|1|1|1|1|1|0|0|2|5346501.84|201847040.50|6721914.02|120926355.76|47578903.08|21117697.80|19181034.44|4701992.55|0.00|0.00
2019|57|UNIVERSIDADE ESTADUAL DE MARINGÁ|UEM|37|SECRET DE EST CIENCIA TECNOLOGIA E ENSINO SUPERIOR SETI|2|1|4|41|4115200|0|1359|0|0|0|0|0|1|317|256|284|231|114|71|44|41|1||1|1|1|1|1|1|3800|306|2|43694178.81|507415359.12|2204838.01|228178013.84|152118675.90|92844723.57|53922201.93|13498365.04|10279936.23|5399018.85
2019|43|FUNDAÇÃO UNIVERSIDADE DO ESTADO DE SANTA CATARINA|UDESC|39|FUNDACAO UNIVERSIDADE DO ESTADO DE SC UDESC|2|1|4|42|4205407|1|750|0|0|97|127|144|117|48|59|48|31|44|26|6|3|1||1|0|0|1|1|1|0|6116|2|6496410.26|465431626.69|273597.48|178889250.40|76666822.30|66794143.01|76137462.06|90074248.97|3122657.55|0.00
2019|1869|CENTRO UNIVERSITÁRIO DE ITAJUBÁ|FEPI|40|FUNDACAO DE ENSINO E PESQUISA DE ITAJUBA|5|2|3|31|3132404|0|83|0|0|0|0|13|20|30|6|9|5|0|0|0|0|0||1|1|1|1|1|1|347|8537|1|37751195.4|852021.17|4398722.73|8914399.65|7888620.45|4407385.57|9315703.59|3239733.00|841413.22|7308453.68
2019|47|UNIVERSIDADE ESTADUAL DE GOIÁS|UEG|42|UNIVERSIDADE ESTADUAL DE GOIAS|2|1|5|52|5201108|0|1255|1|3|82|70|215|132|476|237|1|1|15|18|3|1|1||0|1|1|1|1|1|0|11180|2|23369116.64|335074129.20|798107.34|174954635.30|61852435.31|52595328.32|35821102.32|1023332.32|1533811.15|0.00
2019|149|FACULDADE DE MEDICINA DE SÃO JOSÉ DO RIO PRETO|FAMERP|46|ESTADO DE SAO PAULO|2|3|3|35|3549805|0|216|1|6|11|4|43|18|82|34|8|0|1|1|5|2|1||0|1|1|1|1|1|45000|0|2|289085.74|24886068.01|781354.89|18552540.92|42008076.00|18340295.00|4829055.01|1217697.87|0.00|0.00
2019|59|FACULDADE DE DIREITO DE FRANCA|FDF|49|FACULDADE DE DIREITO DE FRANCA|3|3|3|35|3516200|0|33|1|0|0|0|5|4|7|11|0|1|1|1|2|0|1||1|1|1|1|1|1|36|1800|2|17444497.58|46934.00|45501.54|5452707.35|2647539.78|2234730.41|4496358.70|2310232.70|0.00|0.00
2019|1870|FACULDADES INTEGRADAS REGIONAIS DE AVARÉ|FIRA|50|FUNDACAO REGIONAL EDUCACIONAL DE AVARE|3|3|3|35|3504503|0|28|0|0|1|0|10|4|6|7|0|0|0|0|0|0|0||0|0|0|1|1|0|0|0|1|7179285.53|1664580.49|1780511.89|3645618.22|1707327.03|1417315.65|3101473.72|81440.81|0.00|1880863.91
2019|3641|CENTRO UNIVERSITÁRIO DA FUNDAÇÃO EDUCACIONAL DE BARRETOS|UNIFEB|51|FUNDACAO EDUCACIONAL DE BARRETOS|5|2|3|35|3505500|0|121|0|1|2|2|35|25|23|21|7|5|0|0|0|0|0||1|0|0|1|1|0|389|0|1|34782690.94|0.00|0.00|12497031.69|5742297.83|1842944.24|11442231.30|966175.91|0.00|11411120.37
2019|67|ESCOLA DE ENGENHARIA DE PIRACICABA|EEP/FUMEP|52|FUNDACAO MUNICIPAL DE ENSINO DE PIRACICABA|3|3|3|35|3538709|0|75|0|0|2|0|7|7|20|19|8|7|1|3|0|1|0||1|0|1|1|1|1|26|8112|1|22340170.15|0.00|2071977.92|10162141.11|6834138.28|4487766.12|6688451.64|266481.30|0.00|0.00
2019|68|FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE PENÁPOLIS|FAFIPE|53|FUNDACAO EDUCACIONAL DE PENAPOLIS|3|3|3|35|3537305|0|222|0|0|4|1|14|15|45|13|9|17|23|35|21|25|0||1|0|0|1|1|0|18|46|1|15566597.4|0.00|1543786.90|4242880.57|2096886.79|2957024.52|6410048.26|0.00|0.00|1197958.66
2019|71|UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE|UERN|55|UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE - UERN|2|1|2|24|2408003|0|930|0|0|3|11|118|165|196|143|141|98|28|24|3|0|1||0|1|1|1|1|1|0|37|2|3728000|211112447.91|513000.00|116722364.47|33525515.77|45838375.26|37576292.79|739430.35|1510546.80|117901.43
2019|4356|FACULDADE DE CIÊNCIAS SOCIAIS DOS PALMARES|FACIP|56|AUTARQUIA EDUCACIONAL DA MATA SUL|7|3|2|26|2610004|0|2|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0||0|0|0|1|1|0|0|0|2|337527|289439.64|30718.86|120809.40|84887.50|31918.31|4185.11|2346.90|0.00|191140.70
2019|72|FACULDADE DE FORMAÇÃO DE PROFESSORES DA MATA SUL|FAMASUL|56|AUTARQUIA EDUCACIONAL DA MATA SUL|7|3|2|26|2610004|0|17|0|0|0|0|5|3|1|2|4|2|0|0|0|0|0||0|0|0|1|1|0|0|0|2|1601215.85|675359.15|141420.33|1068624.63|622164.10|343899.59|9765.25|5476.11|0.00|445994.96
2019|73|CENTRO DE ENSINO SUPERIOR DE ARCOVERDE|CESA|57|AUTARQUIA DE ENSINO SUPERIOR DE ARCOVERDE|7|3|2|26|2601201|0|84|0|0|0|0|22|26|25|11|0|0|0|0|0|0|0||0|1|1|1|1|0|0|4689|1|10738649.19|803220.00|20814.30|6102281.37|2083559.67|1697500.76|1432885.43|249110.43|0.00|300081.75
2019|4858|ESCOLA SUPERIOR DE SAÚDE DE ARCOVERDE|ESSA|57|AUTARQUIA DE ENSINO SUPERIOR DE ARCOVERDE|7|3|2|26|2601201|0|84|0|0|0|0|22|26|25|11|0|0|0|0|0|0|0||0|1|1|1|1|0|0|4689|1|10738649.19|803220.00|20814.30|6102281.37|2083559.67|1697500.76|1432885.43|249110.43|0.00|300081.75
2019|76|UNIVERSIDADE REGIONAL DE BLUMENAU|FURB|60|FUNDACAO UNIVERSIDADE REGIONAL DE BLUMENAU|3|1|4|42|4202404|0|398|0|1|0|0|52|87|76|70|51|33|16|11|1|0|1||1|0|0|1|1|1|36|10860|2|156892085.93|13699348.57|4312126.44|74558263.21|33191719.70|29638718.84|34558649.77|6930500.17|8687604.86|529560.53
2019|78|FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE ALEGRE|FAFIA|62|PREFEITURA MUNICIPAL DE ALEGRE|3|3|3|32|3200201|0|13|0|0|1|2|0|0|2|1|4|3|0|0|0|0|0||1|1|1|1|1|0|22|84|2|1427803.46|0.00|0.00|1146867.52|143800.00|117586.63|0.00|0.00|0.00|280935.94
2019|79|INSTITUTO MUNICIPAL DE ENSINO SUPERIOR DE CATANDUVA|IMES CATANDUVA|63|INSTITUTO MUNICIPAL DE ENSINO SUPERIOR DE CATANDUVA|3|3|3|35|3511102|0|29|0|0|0|3|3|4|7|8|2|2|0|0|0|0|0||0|0|1|1|0|1|1|0|2|6575423.86|0.00|0.00|3386095.82|1363830.73|1730785.39|841101.59|13456.97|0.00|616573.60
2019|80|CENTRO UNIVERSITÁRIO PARA O DESENVOLVIMENTO DO ALTO VALE DO ITAJAÍ|UNIDAVI|64|FUNDACAO UNIVERSIDADE PARA O DESENVOLVIMENTO DO ALTO VALE DO ITAJAI - UNIDAVI -|5|2|4|42|4214805|0|77|0|0|0|0|6|6|18|12|23|10|1|1|0|0|1||1|0|1|1|1|1|2305|8282|1|48227532.44|4542349.65|9609440.02|11127939.67|6798538.30|13651253.15|10656239.98|3317593.75|3140919.15|13734629.41
2019|81|UNIVERSIDADE DA REGIÃO DE JOINVILLE|UNIVILLE|65|FUNDACAO EDUCACIONAL DA REGIAO DE JOINVILLE|5|1|4|42|4209102|0|422|6|8|2|3|106|33|112|32|73|19|15|6|5|2|1||1|1|1|1|1|1|7|10912|1|143283183.72|12007151.71|7197123.57|37089037.80|24450065.09|27708961.11|33760287.85|6616732.79|4196657.42|1641533.68
2019|82|UNIVERSIDADE DO OESTE DE SANTA CATARINA|UNOESC|66|FUNDACAO UNIVERSIDADE DO OESTE DE SANTA CATARINA|5|1|4|42|4209003|0|633|24|29|20|24|92|59|142|54|138|34|11|3|3|0|1||1|1|1|1|1|1|3600|9000|2|174426341.55|1157832.44|12870728.80|92268737.40|16238604.01|19777778.93|38153794.48|12076786.20|1707170.09|8706909.04
2019|1783|FACULDADE DE CIÊNCIAS SOCIAIS APLICADAS|FACISA|66|FUNDACAO UNIVERSIDADE DO OESTE DE SANTA CATARINA|5|3|4|42|4219705|0|11|1|0|0|1|2|1|3|0|3|0|0|0|0|0|1||1|1|1|1|1|1|3600|9000|2|3460393.82|1230.00|13882.34|1696346.43|220042.96|316961.90|731214.51|0.00|1675.46|119809.65
2019|83|UNIVERSIDADE DO VALE DO ITAJAÍ|UNIVALI|67|FUNDACAO UNIVERSIDADE DO VALE DO ITAJAI|5|1|4|42|4208203|0|1061|8|12|14|22|184|176|277|154|115|40|35|17|3|4|1||1|0|1|1|1|0|0|195000|1|445366011.79|0.00|8496435.78|128399505.46|27994553.12|63525379.85|84712401.24|7073906.94|0.00|136854573.25
2019|84|FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE MACAÉ|FAFIMA|68|FUNDACAO EDUCACIONAL LUIZ REID|5|3|3|33|3302403|0|24|0|1|2|1|5|7|3|1|2|0|2|0|0|0|1||1|0|1|1|1|0|0|0|2|2262930.05|0.00|0.00|905239.55|508570.32|837066.64|0.00|0.00|0.00|7000.00
2019|5671|CENTRO UNIVERSITÁRIO SÃO JOSÉ DE ITAPERUNA||69|FUNDACAO EDUCACIONAL E CULTURAL SAO JOSE|5|2|3|33|3302205|0|38|2|2|0|8|10|6|5|1|3|1|0|0|0|0|0||1|0|1|0|1|1|560|16800|1|6300589.64|0.00|65426.29|2413708.29|1118137.46|878157.02|992418.77|142979.35|44655.60|477604.40
2019|87|CENTRO UNIVERSITÁRIO DE BRUSQUE|UNIFEBE|70|FUNDACAO EDUCACIONAL DE BRUSQUE FEBE|5|2|4|42|4202909|0|105|0|0|0|0|7|8|24|11|22|8|6|12|4|3|0||1|0|1|1|1|1|5100|11000|1|31305716.6|131797.23|10952118.90|13046230.10|3751358.45|6003425.49|8883974.34|5112036.51|258681.77|4939083.50
